date,startup_name,industry,city,investors,investment_type,amount_usd,year,month
2017-04-08,FastFox,Consumer Internet,Gurgaon,"Lightspeed India Partners, Blume Ventures, CyberAgent Ventures, GrowX Ventures, IMJ Investment Partners",Private Equity,4600000.0,2017.0,4.0
2017-04-10,Omnify,Technology,Bengaluru,"Rajan Anandan, L.D Sharma, Saurabh Arora",Seed Funding,150000.0,2017.0,4.0
2017-04-10,Capital Float,Consumer Internet,Bengaluru,Mahindra and Mahindra Financial Services,Private Equity,2300000.0,2017.0,4.0
2017-04-11,Ninjacart,eCommerce,Bengaluru,"Accel Partners, Nandan Nilekani\\xe2\\x80\\x99s NRJN Trust, Mistletoe, Qualcomm Ventures, M&S Partners",Private Equity,5500000.0,2017.0,4.0
2017-04-11,MergerWare,Technology,Bengaluru,Philippe Bouchet,Seed Funding,100000.0,2017.0,4.0
2017-04-12,Clovia,eCommerce,Delhi,"Ivycap Ventures Advisors, Singularity Ventures and Ravi Dhariwal",Private Equity,4000000.0,2017.0,4.0
2017-04-12,Emiza,Logistics,Mumbai,"Mayfield, Nishant Rao, Dileep Nath",Private Equity,4500000.0,2017.0,4.0
2017-04-12,HackerEarth,Consumer Internet,Bengaluru,"DHI Group Inc, Prime Venture Partners, Beenext, Beenos, Digital Garage, BizReach",Private Equity,4500000.0,2017.0,4.0
2017-04-12,Squadrun,Technology,Noida,"Blume Ventures, Contrarian Capital, 91springboard, Emergent Ventures, Abstract Ventures, Anthill Ventures, Axilor Ventures",Private Equity,2100000.0,2017.0,4.0
2017-04-13,WeAreHolidays,Consumer Internet,Gurgaon,"Urrshila Kerkar,",Private Equity,7700000.0,2017.0,4.0
2017-04-14,Ola Cabs,Consumer Internet,Bengaluru,SIMI Pacific Pte,Private Equity,260000000.0,2017.0,4.0
2017-04-15,Myly,Consumer Internet,Jaipur,mall Industries Development Bank of India (SIDBI),Seed Funding,310000.0,2017.0,4.0
2017-04-17,CrediHealth,Consumer Internet,Gurgaon,"Tolaram Inc, Mountain Pine Capital",Private Equity,1500000.0,2017.0,4.0
2017-04-17,Snackible,Food & Beverages,Mumbai,"Nibhrant Shah, Anandbir Singh, Anirudh Sheth, Pratik Singhi, Vikram Mehta, Murali Nair",Seed Funding,175000.0,2017.0,4.0
2017-04-17,Be U Salons,Consumer Internet,Delhi,"Gaurav Kachru, Sundeep Singh Sahni, Jatin Aneja, Arun Malhotra",Seed Funding,620000.0,2017.0,4.0
2017-04-17,LendingKart,Consumer Internet,Ahmedabad,Anicut Capital,Private Equity,4650000.0,2017.0,4.0
2017-04-18,Innefu Security Consulting,Technology,Delhi,IndiaNivesh Venture Capital Fund,Private Equity,2000000.0,2017.0,4.0
2017-04-18,Whodat,Technology,Bengaluru,Ideaspring Capital,Private Equity,600000.0,2017.0,4.0
2017-04-18,Absentia VR,Technology,Bengaluru,Exfinity Venture Partners,Private Equity,1250000.0,2017.0,4.0
2017-04-19,IOTrek,Technology,Delhi,Undisclosed Investor,Seed Funding,155000.0,2017.0,4.0
2017-04-20,HolaChef,Consumer Internet,Mumbai,"SIDBI Venture Capital Ltd, Kalaari Capital",Private Equity,3000000.0,2017.0,4.0
2017-04-21,Video Ken,Consumer Internet,Bengaluru,"Ravi Garikipati, Surot Chatterjee, Ashish Agrawal, LG Chandrasekhar, Sashi Reddi",Seed Funding,1000000.0,2017.0,4.0
2017-04-24,Faasos,Food & Beverage,Pune,"Ligthbox Ventures II, Lightbox Expansion Fund, Sequoia Capital India, RuNet South Asia, RB Investments",Private Equity,6300000.0,2017.0,4.0
2017-04-24,Oyo Rooms,Consumer Internet,Gurgaon,SoftBank,Private Equity,250000000.0,2017.0,4.0
2017-04-24,Toppr,Consumer Internet,Mumbai,WGG International,Private Equity,3200000.0,2017.0,4.0
2017-04-25,The Office Pass,Consumer Internet,Gurgaon,"Arun Tadanki, Aditya Verma",Seed Funding,245000.0,2017.0,4.0
2017-04-25,UrbanClap,Consumer Internet,Gurgaon,Trifecta Capital,Private Equity,3100000.0,2017.0,4.0
2017-04-26,Awfis,Consumer Internet,Mumbai,Sequoia India,Private Equity,20000000.0,2017.0,4.0
2017-04-26,Flytxt,Technology,Mumbai,DAH Beteiligungs GmbH,Private Equity,11000000.0,2017.0,4.0
2017-04-26,Howdy Ventures,Consumer Internet,Chennai,S. Xavier Britto,Seed Funding,1500000.0,2017.0,4.0
2017-04-26,StalkBuyLove,eCommerce,Delhi,Trifecta Capital,Private Equity,1000000.0,2017.0,4.0
2017-04-27,Scootsy,Consumer Internet,Mumbai,"Agnus Capital, Khattar Holdings",Private Equity,3600000.0,2017.0,4.0
2017-04-27,iNurture,Consumer Internet,Bengaluru,BlackSoil Capital Pvt. Ltd,Private Equity,1500000.0,2017.0,4.0
2017-04-28,Sepalika,Consumer Internet,Delhi,Accel Partners,Seed Funding,750000.0,2017.0,4.0
2017-03-01,Ola,Consumer Internet,Bengaluru,SoftBank,Private Equity,330000000.0,2017.0,3.0
2017-03-01,Belong,Consumer Internet,Bengaluru,Sequoia Capital India,Private Equity,10000000.0,2017.0,3.0
2017-03-02,Celes Care,Consumer Internet,Hyderabad,"Ventureast, Endiya Partners, Eight Roads Ventures, F-Prime Capital Partners",Private Equity,1500000.0,2017.0,3.0
2017-03-02,Karomi,Technology,Chennai,Ideaspring Capital,Seed Funding,500000.0,2017.0,3.0
2017-03-02,Red Carpet,Consumer Internet,Gurgaon,Lightspeed Venture Partners,Private Equity,2500000.0,2017.0,3.0
2017-03-02,CreditMantri,Consumer Internet,Chennai,Quona Capital,Private Equity,7600000.0,2017.0,3.0
2017-03-03,Tydy,Technology,Bengaluru,"Bhupen Shah, Jayesh Parekh, Sanjay Sathe",Seed Funding,275000.0,2017.0,3.0
2017-03-03,Oho Shop,Technology,Ahmedabad,"Bennett, Coleman and Company Ltd",Private Equity,6700000.0,2017.0,3.0
2017-03-03,Paytm Marketplace,eCommerce,Bengaluru,Alibaba,Private Equity,200000000.0,2017.0,3.0
2017-03-04,iGenetics,Healthcare,Mumbai,CDC Group Plc,Private Equity,19500000.0,2017.0,3.0
2017-03-06,Juno Clinic,Consumer Internet,Mumbai,Atul Nishar,Seed Funding,1200000.0,2017.0,3.0
2017-03-06,Summerlabel,Consumer Internet,Gurgaon,"Aneesh Seth, Tushar Mittal",Seed Funding,150000.0,2017.0,3.0
2017-03-06,PickMe,Consumer Internet,Mumbai,SIDBI Venture Capital Fund,Private Equity,1790000.0,2017.0,3.0
2017-03-07,Agrostar,Technology,Pune,Accel Partners,Private Equity,10000000.0,2017.0,3.0
2017-03-07,Zapr,Technology,Bengaluru,Star India Pvt Ltd,Private Equity,10000000.0,2017.0,3.0
2017-03-07,Data Resolve,Technology,Noida,IDFC Parampara Early Stage Opportunities Fund,Private Equity,1000000.0,2017.0,3.0
2017-03-07,Book Servicing,Consumer Internet,Delhi,National Science and Technology Entrepreneurship Development Board,Seed Funding,30000.0,2017.0,3.0
2017-03-07,Blowhorn,Consumer Internet,Bengaluru,"IDG Ventures India, Michael & Susan Dell Foundation, Draper Associates, Unitus Seed Fund",Private Equity,3650000.0,2017.0,3.0
2017-03-08,Rivigo,Logistics,Gurgaon,Private Sector Banks (Debt Funding),Private Equity,15000000.0,2017.0,3.0
2017-03-08,PipeCandy,Technology,Chennai,"IDG ventures, Axilor Ventures, Emergent Ventures, Indian Angel Network",Seed Funding,1100000.0,2017.0,3.0
2017-03-08,Supr Daily,Consumer Internet,Mumbai,Y Combinator,Seed Funding,120000.0,2017.0,3.0
2017-03-09,AppBrowzer,Consumer Internet,Bengaluru,Deepak Gurnani,Seed Funding,500000.0,2017.0,3.0
2017-03-09,MagicBricks,Consumer Internet,Mumbai,Times Internet Ltd,Private Equity,4500000.0,2017.0,3.0
2017-03-10,PeeBuddy,Healthcare,Delhi,Indian Angel Network,Seed Funding,443000.0,2017.0,3.0
2017-03-10,Lavelle Networks,Technology,Bengaluru,Ideaspring Capital,Seed Funding,600000.0,2017.0,3.0
2017-03-15,LatestOne,eCommerce,Hyderabad,"Florintree, Mathew Cyriac, Chidambaram Palaniappan, Bharat Sheth",Private Equity,3350000.0,2017.0,3.0
2017-03-15,Frapperz,Consumer Internet,Kolkata,Undisclosed Investor,Seed Funding,100000.0,2017.0,3.0
2017-03-16,mPaani,Consumer Internet,Mumbai,"IDG Ventures, Blume Ventures, Saha Fund,",Private Equity,1350000.0,2017.0,3.0
2017-03-16,POPxo,Consumer Internet,Delhi,"GREE Ventures, Kalaari Capital and IDG Ventures India, Summit Media, Atul Goel, and Gurpreet Singh",Private Equity,3100000.0,2017.0,3.0
2017-03-16,Fitso,Consumer Internet,Gurgaon,"Sujeet Kumar, Bhupender Singh, Yashish Dhaiya",Seed Funding,200000.0,2017.0,3.0
2017-03-21,Flipkart,eCommerce,Bengaluru,"Microsoft, eBay, Tencent Holdings",Private Equity,1400000000.0,2017.0,3.0
2017-03-21,Airpay,Technology,Mumbai,"Kalaari Capital, Rakesh and Rajesh Jhunjhunwala",Private Equity,3670000.0,2017.0,3.0
2017-03-21,MyGlamm,Consumer Internet,Mumbai,L\\xe2\\x80\\x99Occitane,Private Equity,5300000.0,2017.0,3.0
2017-03-22,Haqdarshak,Consumer Internet,Bengaluru,"Ravi Saxena, Sandeep Raju,",Seed Funding,191000.0,2017.0,3.0
2017-03-23,Ixigo,Consumer Internet,Gurgaon,"Sequoia Capital, Kinzon Capital",Private Equity,15000000.0,2017.0,3.0
2017-03-23,Markets and Markets,Technology,Pune,"FTV Capital, Zodius Capital",Private Equity,56000000.0,2017.0,3.0
2017-03-24,Bizom,Technology,Bengaluru,Ojas Ventures,Seed Funding,382000.0,2017.0,3.0
2017-03-24,Delhivery,Technology,Delhi,"Carlyle Group, Tiger Global",Private Equity,100000000.0,2017.0,3.0
2017-03-28,Fynd,eCommerce,Mumbai,Venture Catalysts,Private Equity,500000.0,2017.0,3.0
2017-03-28,DoneThing,Consumer Internet,Gurgaon,Brand Capital,Private Equity,300000.0,2017.0,3.0
2017-03-29,Ithaka,Consumer Internet,Mumbai,"Ankit Gupta, Puneet Motihar",Seed Funding,325000.0,2017.0,3.0
2017-03-29,perpule,eCommerce,Bengaluru,KStart Capital,Seed Funding,650000.0,2017.0,3.0
2017-03-29,Licious,eCommerce,Bengaluru,"Mayfield India, 3one4 Capital, Sistema Asia Fund, Neoplux Technology Fund",Private Equity,10000000.0,2017.0,3.0
2017-03-29,Medinfi,Consumer Internet,Bengaluru,"Vinod Martin, Hemant Kaul, Prof. Ram Kumar Kakani & Others",Seed Funding,50000.0,2017.0,3.0
2017-03-31,Jhakaas,Consumer Internet,Mumbai,"Malini Patel, Stelcore Management Services, Anjani Prasad",Seed Funding,155000.0,2017.0,3.0
2017-03-31,Oriano Solar,Technology,Mumbai,Samridhi Fund,Private Equity,3000000.0,2017.0,3.0
2017-03-31,BigBasket,eCommerce,Bengaluru,Trifecta Capital,Private Equity,7000000.0,2017.0,3.0
2017-03-31,Icertis,Technology,Pune,"B Capital Group, Ignition Partners, Greycroft, e.ventures,\\xc2\\xa0 Eight Roads Ventures",Private Equity,25000000.0,2017.0,3.0
2017-02-06,Capital Float,Consumer Internet,Bengaluru,IFMR Capital Finance,Private Equity,2500000.0,2017.0,2.0
2017-02-07,Inner Hour,Consumer Internet,Mumbai,"Batlivala & Karani Securities, Venture Works",Seed Funding,450000.0,2017.0,2.0
2017-02-07,Travel Triangle,Consumer Internet,Noida,"RB Investments, SAIF Partners, Bessemer Venture Partners",Private Equity,10000000.0,2017.0,2.0
2017-02-08,Wandertrails,Consumer Internet,Bengaluru,Earlsfield Capital,Seed Funding,1000000.0,2017.0,2.0
2017-02-08,Zenatix,Technology,Gurgaon,"pi Ventures, Blume Ventures",Private Equity,1200000.0,2017.0,2.0
2017-02-08,Cartrade,Consumer Internet,Mumbai,Temasek Holdings,Private Equity,55000000.0,2017.0,2.0
2017-02-08,Edurev,Consumer Internet,Gurgaon,Facebook FB Start programme,Seed Funding,40000.0,2017.0,2.0
2017-02-09,Voonik,eCommerce,Bengaluru,"RB Investments, Sequoia Capital",Private Equity,6000000.0,2017.0,2.0
2017-02-09,Wooplr,eCommerce,Bengaluru,"Sistema Asia Fund, Amereus Group, Helion Ventures",Private Equity,8000000.0,2017.0,2.0
2017-02-10,48East,eCommerce,Bengaluru,Al Dhaheri family,Private Equity,500000.0,2017.0,2.0
2017-02-13,Sigtuple,Technology,Bengaluru,"Accel Partners, IDG Ventures, Endiya Partners, pi Ventures, VH Capital, Axilor Partners",Private Equity,5800000.0,2017.0,2.0
2017-02-13,Flutura,Technology,Bengaluru,"Vertex Ventures, Lumis Partners",Private Equity,7500000.0,2017.0,2.0
2017-02-13,Wassup,Consumer Internet,Chennai,Anil Jain & other HNIs,Private Equity,3200000.0,2017.0,2.0
2017-02-13,Better Mortgage,Consumer Internet,Gurgaon,"Kleiner Perkins, Goldman Sachs, Pine Brook",Private Equity,15000000.0,2017.0,2.0
2017-02-13,Nurturey,Consumer Internet,Delhi,Mohit Joshi & Others,Seed Funding,330000.0,2017.0,2.0
2017-02-13,Fyle,Technology,Bengaluru,Pravega Ventures,Seed Funding,400000.0,2017.0,2.0
2017-02-14,GoBumpr,Consumer Internet,Chennai,"Mahalingam K, Girish Mathrubootham",Seed Funding,300000.0,2017.0,2.0
2017-02-14,CCAvenue,Consumer Internet,Mumbai,Infibeam,Private Equity,22400000.0,2017.0,2.0
2017-02-15,ZestMoney,Consumer Internet,Bengaluru,"PayU, Ribbit Capital, Omidyar Network",Private Equity,6500000.0,2017.0,2.0
2017-02-15,AirZaar,Technology,Missourie,Quake Capital,Seed Funding,350000.0,2017.0,2.0
2017-02-16,Truebil,Consumer Internet,Mumbai,Shunwei Capital,Private Equity,3000000.0,2017.0,2.0
2017-02-16,YourStory,Consumer Internet,Bengaluru,"Kalaari Capital Partners, Qualcomm, 3ONE4 Capital Advisors, UC-RNT",Private Equity,3000000.0,2017.0,2.0
2017-02-17,Imaginate,Technology,Hyderabad,SRI Capital,Seed Funding,500000.0,2017.0,2.0
2017-02-17,The Ken,Consumer Internet,Bengaluru,"Aprameya Radhakrishna, Deepak Natraj, Girish Mathrubootham, Mahesh Murthy, Pallav Nadhani, Pavan Ongole, Sandeep Mathur, Vijay Shekhar Sharma & Others",Seed Funding,400000.0,2017.0,2.0
2017-02-17,Urban Ladder,eCommerce,Bengaluru,"Kalaari Capital, SAIF Partners, Steadview Capital, Sequoia Capital",Private Equity,15200000.0,2017.0,2.0
2017-02-17,Leopetra,eCommerce,Mumbai,Facebook FBStart,Seed Funding,40000.0,2017.0,2.0
2017-02-18,Blood n Care,Consumer Internet,Gurgaon,Facebook FBStart,Seed Funding,40000.0,2017.0,2.0
2017-02-20,Flipkart,eCommerce,Bengaluru,"Bennett, Coleman and Co. Ltd (BCCL)",Private Equity,38700000.0,2017.0,2.0
2017-02-21,True Balance,Consumer Internet,Gurgaon,SoftBank,Private Equity,15000000.0,2017.0,2.0
2017-02-22,Vebbler,Consumer Internet,Bengaluru,Facebook FBStart,Seed Funding,40000.0,2017.0,2.0
2017-02-23,Get My Parking,Consumer Internet,Delhi,"Indian Angel Network (IAN), BEENEXT, The Chennai Angels, Sunil Munjal",Private Equity,1100000.0,2017.0,2.0
2017-02-27,Biryani By Kilo,Consumer Internet,Gurgaon,"Chandigarh Angels, Ashish Gupta, Rohit, Ashish Chand, Sunil Singh & Others",Seed Funding,375000.0,2017.0,2.0
2017-02-27,Johari Shop,eCommerce,Bengaluru,Undisclosed Investors,Seed Funding,94000.0,2017.0,2.0
2017-02-28,NeoStencil,Consumer Internet,Delhi,"Brand Capital, Paragon Trust",Private Equity,1000000.0,2017.0,2.0
2017-02-28,Blackbuck,Logistics,Bengaluru,"Sands Capital, IFC, Accel Partners, Flipkart, Sanjiv Rangrass",Private Equity,70000000.0,2017.0,2.0
2017-01-02,TaxSutra,Consumer Internet,Pune,"TV Mohandas Pai, V Balakrishnan, PV Srinivasan",Seed Funding,366000.0,2017.0,1.0
2017-01-03,TempoGo,Technology,Panaji,K2 Capital,Seed Funding,825000.0,2017.0,1.0
2017-01-06,Leap India,Logistics,Mumbai,"India Nivesh Growth Fund, Sixth Sense, TCI Ventures",Private Equity,13000000.0,2017.0,1.0
2017-01-07,FreeCharge,Consumer Internet,Mumbai,Jasper Infotech Pvt Ltd,Private Equity,57000000.0,2017.0,1.0
2017-01-09,TicketNew,Consumer Internet,Chennai,Alibaba Pictures,Private Equity,35000000.0,2017.0,1.0
2017-01-10,Intelligence Node,Technology,Mumbai,BlackSoil Capital Pvt Ltd,Private Equity,800000.0,2017.0,1.0
2017-01-10,Securens,Technology,Mumbai,"Mayfield India, Trifecta Capital",Private Equity,5000000.0,2017.0,1.0
2017-01-10,Loan Frame,Consumer Internet,Gurgaon,"Vedanta Capital, William Campbell, Toos N Daruvala",Private Equity,2250000.0,2017.0,1.0
2017-01-10,Medinfi,Consumer Internet,Bengaluru,"Vinod Martin, Evan Lim, Kanchan Ghoshal, Ram Kumar Kakani",Seed Funding,100000.0,2017.0,1.0
2017-01-10,LensKart,eCommerce,Bengaluru,Ronnie Screwvala,Private Equity,3500000.0,2017.0,1.0
2017-01-12,Hansel.io,Consumer Internet,Bengaluru,"IDG Ventures, Endiya Partners",Private Equity,1350000.0,2017.0,1.0
2017-01-12,Square Yards,Consumer Internet,Gurgaon,"Lohia Group, Andre Hoffman",Private Equity,10000000.0,2017.0,1.0
2017-01-13,Roambee,Technology,Mumbai,Deutsche Telekom Strategic Investments & Others,Private Equity,4100000.0,2017.0,1.0
2017-01-13,iService,Consumer Internet,Bengaluru,"Blume Ventures, Girish Mathrubootham, Aprameya Radhakrishna",Seed Funding,440000.0,2017.0,1.0
2017-01-14,Unacademy,Consumer Internet,Bengaluru,"Nexus Venture Partners, Blume Ventures",Private Equity,4500000.0,2017.0,1.0
2017-01-16,ZoloStays,Consumer Internet,Bengaluru,"Nexus Venture Partners, Innoven Capital",Private Equity,5000000.0,2017.0,1.0
2017-01-16,HipCouch,Consumer Internet,Mumbai,Undisclosed Investors,Seed Funding,700000.0,2017.0,1.0
2017-01-17,Curiositi,Consumer Internet,Bengaluru,"Menterra Social Impact Fund, Unitus Seed Fund",Private Equity,800000.0,2017.0,1.0
2017-01-17,TinyStep,Consumer Internet,Bengaluru,Flipkart,Private Equity,2000000.0,2017.0,1.0
2017-01-17,Practo,Consumer Internet,Bengaluru,"Tencent,\\xc2\\xa0 ru-Net, RSI Fund, Thrive Capital",Private Equity,55000000.0,2017.0,1.0
2017-01-17,Ketchupp,Consumer Internet,Delhi,India Quotient and others,Seed Funding,441000.0,2017.0,1.0
2017-01-17,Hoopy,Consumer Internet,Gwalior,undisclosed investors,Seed Funding,500000.0,2017.0,1.0
2017-01-17,Ezytruk,Consumer Internet,Bengaluru,"Ajith Nair, Anish K",Seed Funding,147000.0,2017.0,1.0
2017-01-18,Vahdam Teas,eCommerce,Delhi,"Mumbai Angels Network, Fireside Ventures, Singapore Angel Network",Seed Funding,650000.0,2017.0,1.0
2017-01-18,Qwikspec,Technology,Bengaluru,Undisclosed Investors,Seed Funding,300000.0,2017.0,1.0
2017-01-19,Weddingz.in,Consumer Internet,Mumbai,Singularity Ventures,Private Equity,1000000.0,2017.0,1.0
2017-01-22,MessaGif,Consumer Internet,Delhi,Undisclosed investor,Seed Funding,50000.0,2017.0,1.0
2017-01-23,CueMath,Technology,Delhi,"CapitalG, Sequoia India",Private Equity,15000000.0,2017.0,1.0
2017-01-24,Khel Now,Consumer Internet,Bengaluru,Indochine International,Private Equity,500000.0,2017.0,1.0
2017-01-24,NowFloats,Consumer Internet,Hyderabad,"Iron Pillar and IIFL, Blume Ventures, Omidyar Network",Private Equity,10000000.0,2017.0,1.0
2017-01-24,Lets Transport,Consumer Internet,Bengaluru,"GMO Japan, Neelesh Bhatnagar",Private Equity,4000000.0,2017.0,1.0
2017-01-25,RML Agtech,Technology,Pune,IvyCap Ventures,Private Equity,4000000.0,2017.0,1.0
2017-01-25,InstaSafe,Technology,Bengaluru,ABM Knowledgeware,Private Equity,2200000.0,2017.0,1.0
2017-01-25,Infibeam,eCommerce,Ahmedabad,"Bennett, Coleman and Company Ltd",Private Equity,8800000.0,2017.0,1.0
2017-01-26,AirMed Labs,Consumer Internet,Ahmedabad,Brand Capital,Private Equity,1400000.0,2017.0,1.0
2017-01-26,99PerHour,Consumer Internet,Chennai,V Aanand R,Seed Funding,300000.0,2017.0,1.0
2017-01-30,Intuit Things,Technology,Mumbai,Sanjay Mehta & Others ( The Ten Minute Million),Seed Funding,106000.0,2017.0,1.0
2017-01-30,Cloudrino,Technology,Delhi,The Ten Minute Million,Seed Funding,22500.0,2017.0,1.0
2017-01-30,FabX,eCommerce,Mumbai,The Ten Minute Million,Seed Funding,68000.0,2017.0,1.0
2017-01-30,Maptags,Consumer Internet,Bengaluru,The Ten Minute Million,Seed Funding,18000.0,2017.0,1.0
2017-01-31,Heads Up For Tails,eCommerce,Delhi,Undisclosed Investors,Private Equity,2000000.0,2017.0,1.0
2016-12-01,SidQam,Technology,Noida,"SQue Capital, Grace Capital Ventures, Soham Vencaps",Private Equity,1200000.0,2016.0,12.0
2016-12-01,India Lends,Consumer Internet,Delhi,"DSG Consumer Partners, American Express Ventures, Cyber Carrier VC, AdvantEdge Partners",Private Equity,4000000.0,2016.0,12.0
2016-12-01,Slide App,Consumer Internet,Delhi,Songhyun Investment,Private Equity,3600000.0,2016.0,12.0
2016-12-02,Badiyajobs,Consumer Internet,Delhi,Undisclosed,Seed Funding,100000.0,2016.0,12.0
2016-12-02,TYGR,Technology,Mumbai,Franchise India,Private Equity,3000000.0,2016.0,12.0
2016-12-05,UrDoorStep,eCommerce,Bengaluru,Lakshmi Vilas Bank & undisclosed HNIs,Private Equity,1400000.0,2016.0,12.0
2016-12-06,Diro Labs,Consumer Internet,Delhi,Info Edge (India),Seed Funding,147000.0,2016.0,12.0
2016-12-07,Revv,Consumer Internet,Delhi,Edelweiss Private Equity,Private Equity,9000000.0,2016.0,12.0
2016-12-07,WealthApp,Consumer Internet,Bengaluru,"Venk Krishnan, MJ Aravind, Vikram Kotak, Jayant Davar,\\xc2\\xa0 Ramkumar Nishtal, Arjun Sharmaa",Seed Funding,440000.0,2016.0,12.0
2016-12-08,Zest Money,Consumer Internet,Mumbai,PayU,Private Equity,6500000.0,2016.0,12.0
2016-12-08,GoMechanic,Consumer Internet,Gurgaon,Venture Catalysts,Seed Funding,250000.0,2016.0,12.0
2016-12-09,Stalk Buy Love,eCommerce,Delhi,Kalaari Capital,Private Equity,6000000.0,2016.0,12.0
2016-12-09,Wittyparot,Technology,Bengaluru,Mumbai Angels,Seed Funding,450000.0,2016.0,12.0
2016-12-09,NeuroEquilibrium,Technology,Jaipur,Unicorn India Ventures,Seed Funding,250000.0,2016.0,12.0
2016-12-12,Xseed Education,Technology,Bengaluru,Verlinvest SA,Private Equity,10000000.0,2016.0,12.0
2016-12-12,Rupaiya Exchange,Consumer Internet,Delhi,Undisclosed Investors,Seed Funding,200000.0,2016.0,12.0
2016-12-12,Doctor Insta,Consumer Internet,Gurgaon,RoundGlass Partners,Private Equity,2000000.0,2016.0,12.0
2016-12-12,Fresh Food Concepts,Food & Beverage,Delhi,"Siddhartha Gupta, Ashvin Chadha",Seed Funding,2000000.0,2016.0,12.0
2016-12-13,Indifi,Consumer Internet,Gurgaon,Omidyar Network,Private Equity,10000000.0,2016.0,12.0
2016-12-13,OfBusiness,eCommerce,Gurgaon,"Zodius Technology Opportunities Fund, Matrix Partners",Private Equity,11100000.0,2016.0,12.0
